lhs,op,rhs,estimate,std_error,z_value,p_value
delta_score,~,attack_present,-58.29764656107699,23.92366238802289,-2.436819480877669,0.014817074191010082
delta_score,~,baseline_score,-0.16626454883437103,0.08862396399124546,-1.8760676158529657,0.06064599582859764
delta_score,~,moderator_z,25.65406104821363,17.983923141146157,1.426499704589886,0.15372415211907264
delta_score,~,attack_x_moderator,-64.45459417835406,41.13740318347152,-1.566812418637293,0.11715854376702595
post_score,~,baseline_score,0.9580441544213907,0.42234843590719867,2.2683738661450388,0.02330642923762416
post_score,~,attack_present,-11.571894661383157,114.01116510373492,-0.10149790725192728,0.9191552187523571
post_score,~,moderator_z,8.778252852715081,85.70460480518184,0.10242451817693034,0.9184197233192137
post_score,~,attack_x_moderator,2.1964990825924433,196.04537090599214,0.01120403441530736,0.9910606609481623
delta_score,~~,delta_score,869.1892377481782,388.71324418323064,2.236067977499783,0.025347318677468644
post_score,~~,post_score,19740.301338919027,8828.131138030609,2.2360679774997902,0.0253473186774682
