profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_political_psychology_ideological_positioning_ideological_extremity_pct,profile_cont_political_psychology_ideological_positioning_partisan_identity_strength_pct,profile_cont_political_psychology_ideological_positioning_political_orientation_lr_pct,profile_cont_political_psychology_ideological_positioning_mean_pct,profile_cont_political_psychology_institutional_trust_conspiracy_belief_propensity_pct,profile_cont_political_psychology_institutional_trust_government_trust_pct,profile_cont_political_psychology_institutional_trust_mainstream_media_trust_pct,profile_cont_political_psychology_institutional_trust_satisfaction_with_democracy_pct,profile_cont_political_psychology_institutional_trust_scientific_consensus_trust_pct,profile_cont_political_psychology_institutional_trust_mean_pct,profile_cont_political_psychology_political_engagement_civic_participation_pct,profile_cont_political_psychology_political_engagement_political_interest_pct,profile_cont_political_psychology_political_engagement_voting_likelihood_pct,profile_cont_political_psychology_political_engagement_mean_pct,profile_cont_social_context_online_behavior_information_echo_chamber_pct,profile_cont_social_context_online_behavior_online_political_discussion_pct,profile_cont_social_context_online_behavior_social_media_hours_daily_pct,profile_cont_social_context_online_behavior_mean_pct,profile_cont_social_context_social_capital_community_belonging_pct,profile_cont_social_context_social_capital_interpersonal_trust_pct,profile_cont_social_context_social_capital_social_isolation_pct,profile_cont_social_context_social_capital_social_network_diversity_pct,profile_cont_social_context_social_capital_mean_pct,profile_cont_socioeconomic_status_economic_standing_economic_anxiety_pct,profile_cont_socioeconomic_status_economic_standing_financial_security_pct,profile_cont_socioeconomic_status_economic_standing_household_income_quintile_pct,profile_cont_socioeconomic_status_economic_standing_subjective_class_position_pct,profile_cont_socioeconomic_status_economic_standing_upward_mobility_belief_pct,profile_cont_socioeconomic_status_economic_standing_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat__profile_cat_education_level_Bachelor_Equivalent,profile_cat__profile_cat_education_level_Doctoral_Equivalent,profile_cat__profile_cat_education_level_Master_Equivalent,profile_cat__profile_cat_education_level_Post_Secondary_Non_Tertiary,profile_cat__profile_cat_education_level_Primary_Or_Less,profile_cat__profile_cat_education_level_Secondary_Completed,profile_cat__profile_cat_employment_type_Employed_Full_Time,profile_cat__profile_cat_employment_type_Employed_Part_Time,profile_cat__profile_cat_employment_type_Other_Inactive,profile_cat__profile_cat_employment_type_Retired,profile_cat__profile_cat_employment_type_Student,profile_cat__profile_cat_employment_type_Unemployed_Seeking,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Radio_Dominant,profile_cat__profile_cat_news_diet_primary_type_Broadcast_Television_Dominant,profile_cat__profile_cat_news_diet_primary_type_Legacy_Print_Dominant,profile_cat__profile_cat_news_diet_primary_type_Messaging_App_And_Forwarded_Content_Dominant,profile_cat__profile_cat_news_diet_primary_type_Online_Legacy_Outlet_Dominant,profile_cat__profile_cat_news_diet_primary_type_Social_Media_Feed_Dominant,profile_cat__profile_cat_platform_primary_type_Facebook_Dominant,profile_cat__profile_cat_platform_primary_type_Instagram_TikTok_Dominant,profile_cat__profile_cat_platform_primary_type_No_Social_Media,profile_cat__profile_cat_platform_primary_type_Twitter_X_Dominant,profile_cat__profile_cat_platform_primary_type_YouTube_Dominant,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,abs_delta_indicator__alliance_commitment_support,abs_delta_indicator__asylum_process_expansion_support,abs_delta_indicator__critical_infrastructure_hardening_support,abs_delta_indicator__family_reunification_support,abs_delta_indicator__foreign_information_manipulation_transparency_mandate_support,abs_delta_indicator__humanitarian_intervention_support,abs_delta_indicator__multiculturalism_support,abs_delta_indicator__nuclear_deterrence_support,abs_delta_indicator__sanctions_use_support,abs_delta_indicator__trust_in_mainstream_journalism,signed_delta_indicator__alliance_commitment_support,signed_delta_indicator__asylum_process_expansion_support,signed_delta_indicator__critical_infrastructure_hardening_support,signed_delta_indicator__family_reunification_support,signed_delta_indicator__foreign_information_manipulation_transparency_mandate_support,signed_delta_indicator__humanitarian_intervention_support,signed_delta_indicator__multiculturalism_support,signed_delta_indicator__nuclear_deterrence_support,signed_delta_indicator__sanctions_use_support,signed_delta_indicator__trust_in_mainstream_journalism,adversarial_delta_indicator__alliance_commitment_support,adversarial_delta_indicator__asylum_process_expansion_support,adversarial_delta_indicator__critical_infrastructure_hardening_support,adversarial_delta_indicator__family_reunification_support,adversarial_delta_indicator__foreign_information_manipulation_transparency_mandate_support,adversarial_delta_indicator__humanitarian_intervention_support,adversarial_delta_indicator__multiculturalism_support,adversarial_delta_indicator__nuclear_deterrence_support,adversarial_delta_indicator__sanctions_use_support,adversarial_delta_indicator__trust_in_mainstream_journalism,mean_baseline_abs_score_z,mean_exposure_quality_score_z,mean_abs_delta_score_z,mean_signed_delta_score_z,mean_adversarial_effectivity_z,abs_delta_indicator__alliance_commitment_support_z,abs_delta_indicator__asylum_process_expansion_support_z,abs_delta_indicator__critical_infrastructure_hardening_support_z,abs_delta_indicator__family_reunification_support_z,abs_delta_indicator__foreign_information_manipulation_transparency_mandate_support_z,abs_delta_indicator__humanitarian_intervention_support_z,abs_delta_indicator__multiculturalism_support_z,abs_delta_indicator__nuclear_deterrence_support_z,abs_delta_indicator__sanctions_use_support_z,abs_delta_indicator__trust_in_mainstream_journalism_z,adversarial_delta_indicator__alliance_commitment_support_z,adversarial_delta_indicator__asylum_process_expansion_support_z,adversarial_delta_indicator__critical_infrastructure_hardening_support_z,adversarial_delta_indicator__family_reunification_support_z,adversarial_delta_indicator__foreign_information_manipulation_transparency_mandate_support_z,adversarial_delta_indicator__humanitarian_intervention_support_z,adversarial_delta_indicator__multiculturalism_support_z,adversarial_delta_indicator__nuclear_deterrence_support_z,adversarial_delta_indicator__sanctions_use_support_z,adversarial_delta_indicator__trust_in_mainstream_journalism_z,profile_cont_big_five_neuroticism_mean_pct_z,profile_cont_big_five_openness_to_experience_mean_pct_z,profile_cont_big_five_conscientiousness_mean_pct_z,profile_cont_big_five_extraversion_mean_pct_z,profile_cont_big_five_agreeableness_mean_pct_z
profile_0001,67.375,66.925,-0.45,33.45,404.475,0.1933333333333333,0.0,0.0,0.0,0.0,40,0.45,31.0,80.35,74.391,87.862,71.988,70.843,77.506,77.157,48.992,37.271,25.446,26.256,34.533,35.048,34.591,78.387,96.299,99.622,89.024,90.722,98.754,92.135,89.053,72.667,73.736,84.075,74.323,80.191,79.008,94.318,80.603,92.035,84.417,99.214,80.963,88.592,84.994,92.458,96.302,91.251,39.054,14.071,19.8,24.755,30.25,25.586,18.638,33.423,27.701,26.587,57.139,43.612,47.208,49.32,47.434,68.201,47.835,49.706,53.294,48.872,46.622,44.551,38.545,51.021,45.922,0.6068,0.3932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,41.25,37.5,32.0,42.5,37.25,29.25,36.75,38.5,20.5,1.0,-14.75,29.5,-1.5,-19.5,-10.75,-26.25,19.75,18.0,0.0,-1.0,14.75,-29.5,1.5,19.5,10.75,26.25,-19.75,-18.0,0.0,-1.702070688931386,0.0,-0.205795172976743,-0.0685559274888186,0.0685559274888186,-1.0723957086964877,0.57307466710794,0.4730819924766776,-0.1717750778766557,0.8475235327999586,0.3510922900525545,-0.3760221522431012,-0.1384240164467853,0.5444285717686616,-1.2358846863968322,0.0464710219947705,0.539692335040339,-1.3398660260622548,0.2851396483171185,1.1754903574075406,0.5681930635424742,1.0381457313876803,-0.7385834322535704,-0.9612571504007864,-0.3329251016387339,1.0785897084320106,1.6098220761280497,-0.631360211883423,1.6160858958693496,1.010367519323001
profile_0002,1.125,3.0,1.875,32.175,578.175,0.1933333333333333,0.0,0.0,0.0,0.0,40,-1.875,57.0,68.853,74.427,70.895,61.276,61.872,84.71,70.339,56.723,47.247,62.411,61.136,60.831,59.453,57.967,70.68,61.696,65.669,60.032,67.336,72.142,66.259,32.009,17.718,38.114,30.229,18.455,32.239,28.127,7.804,34.419,24.186,5.475,37.459,28.825,23.028,29.522,42.235,40.895,37.551,74.311,93.579,69.874,89.807,62.81,78.076,59.622,54.334,64.216,59.391,31.044,23.948,35.668,30.22,85.742,71.172,69.814,78.381,76.277,49.877,41.407,65.014,44.297,53.358,50.791,0.4175,0.5825,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.5,26.75,22.5,26.0,36.5,34.0,48.5,45.0,24.5,31.5,16.5,-22.75,7.0,1.0,1.5,14.0,-35.5,15.5,24.5,-3.0,-16.5,22.75,-7.0,-1.0,-1.5,-14.0,35.5,-15.5,-24.5,3.0,1.3801820077677565,0.0,-0.5434899548883911,0.3881561968994431,-0.3881561968994431,-0.4635412185205864,-0.9081343655239904,-1.3943469251944198,-0.6360320451108605,0.1947454587563447,-0.0158047976229446,1.2469434151738712,0.6772889376146293,-1.0271178209656189,-0.0679524226197571,-0.7117403894988542,0.9443351354454668,-0.3289007146470726,0.1744487910511563,0.0342375832254623,-0.8595001671860779,1.4835468452715412,-0.5162760960582676,-1.320553957623622,-0.1738844479896572,-1.1786423942235873,-1.2000303582716745,0.3164342545161051,0.5315297506797866,0.7163812720225479
profile_0005,24.0,23.975,-0.025,37.675,535.2,0.1933333333333333,0.0,0.0,0.0,0.0,40,0.025,42.0,72.017,74.288,88.529,69.101,77.848,84.844,77.771,38.792,29.75,34.081,34.159,33.079,28.349,33.035,65.671,57.817,67.176,68.987,50.403,49.661,59.953,74.1,90.187,86.074,86.847,88.83,87.179,85.536,28.58,51.685,21.943,51.422,32.293,39.427,37.558,56.06,61.227,57.458,58.248,21.444,48.385,36.888,39.917,37.129,36.753,33.035,43.015,19.812,31.954,18.059,4.53,14.91,12.5,79.66,89.407,88.596,85.235,85.725,66.656,78.417,93.29,77.322,84.723,80.082,0.6874,0.3126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.75,43.0,21.5,34.5,30.5,31.0,45.25,50.25,36.75,43.25,5.75,-13.0,-9.5,31.0,-14.0,-20.5,-13.75,8.75,13.25,11.75,-5.75,13.0,9.5,-31.0,14.0,20.5,13.75,-8.75,-13.25,-11.75,0.6176039442061824,0.0,0.9132326337500845,0.0149290844961324,-0.0149290844961324,0.6932823128136264,0.7518412744945523,-1.518842186372493,0.0216653251375963,-0.4580326152872692,-0.3544790324003285,0.9729362414541228,1.196378999290075,0.3479852726768765,1.1796115864148458,-0.1858840879790821,0.4511767224517173,0.4124738470573943,-1.1538414961403891,0.8765908213122343,1.1306176695870556,0.4362523342473275,-0.1631997385716104,-0.6986940989687143,-0.9558343284309512,1.3681911542789036,-0.5773234478966516,-0.6944492001499215,0.2672226301215326,1.0368426668504989
profile_0007,47.925,45.7,-2.225,30.775,475.225,0.1933333333333333,0.0,0.0,0.0,0.0,40,2.225,41.0,34.896,40.548,14.566,18.011,9.653,30.245,24.653,73.011,69.762,59.621,79.329,69.121,75.273,71.019,74.292,96.593,74.38,94.358,84.641,70.424,82.448,44.213,40.425,60.164,56.067,63.429,54.943,53.207,63.052,60.364,45.425,59.402,77.848,62.505,61.433,53.788,58.815,56.802,56.469,77.438,74.64,78.74,73.94,59.42,72.836,48.828,42.749,34.944,42.174,77.246,82.154,94.362,84.587,52.933,61.678,55.99,54.529,56.283,37.562,38.464,26.951,32.491,31.095,33.313,0.4507,0.5493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,44.5,39.5,37.25,27.75,17.75,32.5,17.25,23.75,43.0,24.5,27.5,8.0,-37.25,12.75,-5.75,-1.0,12.75,-21.25,6.5,-24.5,-27.5,-8.0,37.25,-12.75,5.75,1.0,-12.75,21.25,-6.5,24.5,-0.446633853632224,0.0,-0.9142920683600028,-0.4172286246024378,0.4172286246024378,0.9977095579015772,0.3943080597213276,0.4419581771821593,-0.5006237630008842,-1.8451860226299488,-0.1851419150116365,-1.3877409475160192,-1.423789883452651,1.0495684837189658,-0.8111820450233503,-1.2498259073330396,-0.6110106286117427,1.6593310644694523,-0.3457982380988657,0.428241517169275,0.0057684574978931,-0.8397616676902202,1.4060285169246436,-0.3255781837757694,0.9659069031620592,-0.06601919234857688,0.44587871901344256,0.8456357165047536,1.210068915715875,-1.2535594282075067
profile_0009,-62.475,-66.725,-4.25,40.6,522.675,0.1933333333333333,0.0,0.0,0.0,0.0,40,4.25,43.0,88.201,97.023,91.028,94.177,83.441,88.454,90.387,19.985,21.398,13.228,14.558,0.0,20.063,14.872,69.105,69.23,51.516,71.45,83.035,73.332,69.611,88.518,85.122,100.0,84.224,100.0,87.093,90.826,25.13,20.461,47.614,31.931,35.23,37.579,32.991,98.019,98.896,92.402,96.439,77.273,83.275,63.153,73.308,67.585,72.919,34.011,28.535,39.842,34.129,61.005,92.98,69.797,74.594,34.791,14.99,27.36,30.684,26.956,44.776,41.385,27.065,44.096,38.224,39.109,0.7531,0.2469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,45.5,37.0,35.75,47.5,34.0,56.0,48.5,36.75,37.0,-23.0,-36.5,8.0,21.25,-27.5,3.5,30.0,24.0,-5.25,-37.0,23.0,36.5,-8.0,-21.25,27.5,-3.5,-30.0,-24.0,5.25,37.0,0.3953516988051631,0.0,1.6879441922532747,-0.8150101522954399,0.8150101522954399,-0.341770320485406,1.0072221421897127,0.4108343618876411,0.1183855266447223,1.391505261169637,-0.0158047976229446,1.879267662219445,1.023348978731593,0.3479852726768765,0.5160137092687803,1.2204757881784476,1.6398149486417797,-0.3738325062655251,-0.722147152803137,1.6102533190007131,-0.2538121299072982,-1.6703745557439067,-0.960890768448873,0.3239198908193564,1.6285762933665455,1.6028712474973563,-0.7730497011439145,-1.4308793376077682,0.6720241160637492,1.580833646014846
profile_0010,-5.55,-6.55,-1.0,29.3,573.65,0.1933333333333333,0.0,0.0,0.0,0.0,40,1.0,43.0,69.602,57.981,63.505,64.552,67.259,49.78,62.113,90.019,69.012,76.212,70.916,81.453,83.717,78.555,36.504,30.379,28.935,29.671,32.203,22.519,30.035,89.575,73.213,95.942,85.001,100.0,87.728,88.577,96.195,86.414,78.172,83.152,86.797,95.898,87.771,57.504,58.356,79.209,65.023,20.418,37.454,33.704,28.477,29.395,29.889,89.506,80.99,97.789,89.428,17.068,26.262,40.892,28.074,42.67,36.103,27.447,53.703,39.98,55.551,53.272,46.157,64.04,53.205,54.445,0.5492,0.4508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,18.25,32.25,43.0,31.0,34.0,34.75,26.75,47.0,6.25,-19.75,2.25,7.25,43.0,-7.0,-6.5,-17.75,10.25,-26.5,4.75,19.75,-2.25,-7.25,-43.0,7.0,6.5,17.75,-10.25,26.5,-4.75,1.2998872843793652,0.0,-1.3049585807675932,-0.1765953547634612,0.1765953547634612,-1.0115102596788976,-1.776429315687536,-0.1805181287082064,0.6793626953860532,-0.4036344424503014,-0.0158047976229446,0.0876822955903194,-1.127166991066682,1.498581738785903,-2.748887846289861,1.0614959760910747,-0.3201736158205572,-0.3401336625516857,-1.685157611017008,0.4961732299182083,0.3230336198820158,0.6288582213322405,-0.2416611513464231,1.4985440682786266,-0.5847394699164388,1.5030989356545776,1.5746367785769215,1.1511875260011106,-0.9867482599612215,0.3616832857665301
profile_0011,-113.6,-109.425,4.175,35.325,491.65,0.1933333333333333,0.0,0.0,0.0,0.0,40,-4.175,40.0,12.239,21.712,26.564,36.295,21.341,23.015,23.528,69.367,55.049,60.606,80.147,54.596,64.504,64.045,83.806,82.334,88.022,82.982,93.42,85.422,85.998,32.112,52.055,30.946,30.043,38.316,21.857,34.221,60.692,50.015,76.744,68.721,71.887,59.895,64.659,21.384,14.918,9.515,15.272,29.56,46.275,38.748,42.817,53.726,42.225,56.204,53.079,42.399,50.561,76.909,72.594,73.694,74.399,54.751,57.291,40.009,51.993,51.011,25.482,9.498,19.909,21.203,29.185,21.056,0.3868,0.6132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,26.75,36.0,31.5,51.0,27.0,47.75,47.75,29.75,26.75,0.0,0.25,6.5,31.5,-6.5,-9.0,-16.75,34.75,7.25,-6.25,0.0,-0.25,-6.5,-31.5,6.5,9.0,16.75,-34.75,-7.25,6.25,-0.1551773162500519,0.0,0.2908148004227372,0.8399574382297664,-0.8399574382297664,-0.2605897217952859,-0.9081343655239904,0.2863391007095679,-0.2104631584795061,1.7722924710284118,-0.8060446787701736,1.183710990469314,0.9491932556351008,-0.4377879236902636,-0.5722868092507668,0.0953878872524237,-0.2190129157192753,-0.3064348188378463,-1.175979667593582,0.4690005448186349,0.4672450573293443,0.5807067495610122,-1.5231975600016974,-0.3670355076860966,-0.0015904065364907,-0.908294475873256,0.5841342243726874,0.5628705467293295,1.3588621726111818,-1.3020684525860649
profile_0012,-143.9,-140.5,3.4,29.15,598.55,0.1933333333333333,0.0,0.0,0.0,0.0,40,-3.4,27.0,87.029,75.176,79.27,81.967,77.276,80.844,80.26,22.561,14.997,25.034,6.707,17.862,25.862,18.837,56.461,66.496,71.947,47.614,71.378,60.998,62.482,32.153,54.105,36.373,33.251,27.623,33.637,36.19,82.955,75.411,71.664,61.506,75.594,56.786,70.653,41.422,40.415,41.327,41.054,71.239,69.675,68.131,79.067,82.956,74.214,71.883,60.266,72.055,68.068,16.732,42.101,29.18,29.338,56.014,48.555,56.971,64.999,56.635,5.926,3.794,6.234,8.562,0.0,4.903,0.4882,0.5118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.5,45.5,16.25,38.0,32.0,23.0,14.5,19.25,45.5,48.0,-1.5,22.5,14.75,-7.5,-11.5,23.0,1.5,9.75,-45.5,28.5,1.5,-22.5,-14.75,7.5,11.5,-23.0,-1.5,-9.75,45.5,-28.5,1.7417300716436634,0.0,-1.344687378639552,0.6877200634336792,-0.6877200634336792,-1.8436113962526297,1.0072221421897127,-2.172442307557377,0.2924818893575491,-0.2948380967763657,-1.2576103251400188,-1.6195931714327296,-1.8687242220316045,1.3302017681358016,1.6839459730458557,0.1687631851389036,-1.3444257043460364,-0.6771220996900797,0.5507977057554277,0.7407273958143679,-1.3786613419964604,-0.2980576102639026,-0.2155073470881522,2.548796274006915,-1.8438113113049628,-0.8209437946734196,0.8410168961406079,-1.2701159452705792,0.3732221080618789,1.1441661883422602
profile_0014,-33.025,-37.725,-4.7,41.0,477.525,0.1933333333333333,0.0,0.0,0.0,0.0,40,4.7,30.0,62.955,55.416,39.378,69.558,56.461,70.217,58.998,80.021,71.01,76.422,63.103,62.738,66.66,69.993,39.096,52.36,41.645,33.222,36.947,41.257,40.755,92.166,98.298,95.317,76.263,94.752,90.516,91.219,50.338,55.054,56.981,70.008,49.533,62.47,57.397,20.399,24.965,23.634,22.999,69.557,51.683,53.068,70.49,74.744,63.908,51.858,68.289,49.608,56.585,71.74,61.442,59.213,64.132,86.392,88.369,93.599,100.0,92.09,7.472,15.487,24.453,16.365,14.11,15.578,0.609,0.391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.5,52.0,34.0,37.0,42.5,44.75,29.75,55.25,35.75,37.5,27.5,-22.0,-34.0,5.5,-12.0,-5.25,-10.25,11.25,6.75,-14.5,-27.5,22.0,34.0,-5.5,12.0,5.25,10.25,-11.25,-6.75,14.5,-0.4058210660535948,0.0,1.7938876532451633,-0.9034060473383292,0.9034060473383292,0.7541677618312165,1.67121239819713,0.0373485783534216,0.2151057281518483,0.8475235327999586,1.197777876996014,-0.333867202440063,1.6907504866000234,0.2357319589101422,0.5691015394404656,-1.2498259073330396,0.906399872907486,1.5133027417094815,-0.0247947520275755,0.7679000809139411,0.2509279011583515,0.2677221830480288,-0.2939687598629649,-0.3393972917458785,0.4357713909984701,1.6203058933640582,0.27290933909096543,0.8040359080462522,-0.5374345377308877,0.22736718715389986
profile_0017,-127.55,-127.8,-0.25,32.8,425.6,0.1933333333333333,0.0,0.0,0.0,0.0,40,0.25,30.0,52.976,68.218,40.98,46.257,64.005,70.437,57.146,46.556,44.323,58.432,27.949,62.193,45.454,47.484,52.307,48.429,39.34,63.594,43.373,64.27,51.885,42.258,39.199,42.307,34.786,47.112,51.485,42.858,34.149,40.92,52.516,58.825,46.405,50.072,47.148,0.0,0.0,7.719,2.573,67.244,70.484,71.219,92.284,90.154,78.277,47.831,40.786,42.64,43.752,73.751,58.539,55.533,62.608,12.649,4.064,18.025,1.662,9.1,69.032,68.238,60.683,66.863,65.581,66.08,0.4753,0.5247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49.75,32.25,28.0,29.25,27.5,27.0,35.75,43.0,28.75,26.75,-39.75,-32.25,3.5,3.75,-20.0,9.0,35.75,5.0,28.75,3.75,39.75,32.25,-3.5,-3.75,20.0,-9.0,-35.75,-5.0,-28.75,-3.75,-1.3272141073667951,0.0,-0.3779532970885643,-0.0292688630253122,0.0292688630253122,1.423907701024708,-0.3462964565946376,-0.7096229887150174,-0.3845595211923329,-0.7844216523090761,-0.8060446787701736,0.1719921951963959,0.47954034269065,-0.550041237456998,-0.5722868092507668,2.039833281244139,1.4248484609265557,-0.1716394439824887,0.052688848058598,1.202663042507114,-0.5710772922914209,-1.947245518428469,0.0329537933654213,-1.555478793115476,-0.5317259187000799,-0.5251315335050556,-0.16632831572208379,-0.10860550383717398,-0.07093624216898366,0.14751055324359794
